book_order,book,chapter,verse,reference,text
41,Mark,11,5,Mark 11:5,καί τινες τῶν ἐκεῖ ἑστηκότων ἔλεγον αὐτοῖς· τί ποιεῖτε λύοντες τὸν πῶλον;
41,Mark,11,6,Mark 11:6,"οἱ δὲ εἶπαν αὐτοῖς καθὼς εἶπεν ὁ Ἰησοῦς, καὶ ἀφῆκαν αὐτούς."
41,Mark,11,7,Mark 11:7,"καὶ φέρουσιν τὸν πῶλον πρὸς τὸν Ἰησοῦν καὶ ἐπιβάλλουσιν αὐτῷ τὰ ἱμάτια αὐτῶν, καὶ ἐκάθισεν ἐπ᾽ (ep᾽) αὐτόν."
41,Mark,11,8,Mark 11:8,"καὶ πολλοὶ δὲ τὰ ἱμάτια αὐτῶν ἔστρωσαν εἰς τὴν ὁδόν, ἄλλοι δὲ στιβάδας κόψαντες ἐκ τῶν ἀγρῶν καὶ ἐστρώννυον εἰς τὴν ὁδόν."
41,Mark,11,9,Mark 11:9,"καὶ οἱ προάγοντες καὶ οἱ ἀκολουθοῦντες ἔκραζον λέγοντες· ὡσαννά, εὐλογημένος ὁ ἐρχόμενος ἐν ὀνόματι κυρίου,"
41,Mark,11,10,Mark 11:10,"εὐλογημένη ἡ ἐρχομένη βασιλεία ἐν ὀνόματι κυρίου τοῦ πατρὸς ἡμῶν Δαυίδ, ὡσαννὰ ἐν τοῖς ὑψίστοις.¶"
41,Mark,11,11,Mark 11:11,"Καὶ εἰσῆλθεν εἰς Ἱεροσόλυμα (Hi'erosoluma) ὁ Ἰησοῦς καὶ εἰς τὸ ἱερόν, (hi'eron) καὶ περιβλεψάμενος πάντα, ὀψίας ἤδη οὔσης τῆς ὥρας, ἐξῆλθεν εἰς Βηθανίαν μετὰ τῶν δώδεκα.¶"
41,Mark,11,12,Mark 11:12,Καὶ τῇ ἐπαύριον ἐξελθόντων αὐτῶν ἀπὸ Βηθανίας ἐπείνασεν.
41,Mark,11,13,Mark 11:13,καὶ ἰδὼν συκῆν ἀπὸ μακρόθεν ἔχουσαν φύλλα ἦλθεν εἰ ἄρα τι εὑρήσει ἐν αὐτῇ. καὶ ἐλθὼν ἐπ᾽ (ep᾽) αὐτὴν οὐδὲν εὗρεν εἰ μὴ φύλλα· ὁ γὰρ καιρὸς οὐκ ἦν σύκων.
41,Mark,11,14,Mark 11:14,καὶ ἀποκριθεὶς ὁ Ἰησοῦς εἶπεν αὐτῇ· μηκέτι εἰς τὸν αἰῶνα ἐκ σοῦ μηδεὶς καρπὸν φάγοι. καὶ ἤκουον οἱ μαθηταὶ αὐτοῦ.
41,Mark,11,15,Mark 11:15,"καὶ ἔρχονται εἰς Ἱεροσόλυμα, (Hi'erosoluma) καὶ εἰσελθὼν ὁ Ἰησοῦς εἰς τὸ ἱερὸν (hi'eron) ἤρξατο ἐκβάλλειν τοὺς πωλοῦντας καὶ τοὺς ἀγοράζοντας ἐν τῷ ἱερῷ, (hi'erō) καὶ τὰς τραπέζας τῶν κολλυβιστῶν καὶ τὰς καθέδρας τῶν πωλούντων τὰς περιστερὰς κατέστρεψεν"
41,Mark,11,16,Mark 11:16,καὶ οὐκ ἤφιεν ἵνα τις διενέγκῃ σκεῦος διὰ τοῦ ἱεροῦ. (hi'erou)
41,Mark,11,17,Mark 11:17,καὶ ἐδίδασκεν καὶ ἔλεγεν αὐτοῖς· οὐ γέγραπται ὅτι ὁ οἶκός μου οἶκος προσευχῆς κληθήσεται πᾶσιν τοῖς ἔθνεσιν; ὑμεῖς δὲ πεποιήκατε αὐτὸν σπήλαιον λῃστῶν.¶
41,Mark,11,18,Mark 11:18,"Καὶ ἤκουσαν οἱ ἀρχιερεῖς καὶ οἱ γραμματεῖς καὶ ἐζήτουν πῶς αὐτὸν ἀπολέσωσιν· ἐφοβοῦντο γὰρ αὐτόν, πᾶς γὰρ ὁ ὄχλος ἐξεπλήσσετο ἐπὶ τῇ διδαχῇ αὐτοῦ.¶"
41,Mark,11,19,Mark 11:19,"Καὶ ὅταν ὀψὲ ἐγένετο, ἐξεπορεύοντο ἔξω τῆς πόλεως."
41,Mark,11,20,Mark 11:20,καὶ παραπορευόμενοι πρωῒ εἶδον τὴν συκῆν ἐξηραμμένην ἐκ ῥιζῶν.
41,Mark,11,21,Mark 11:21,"καὶ ἀναμνησθεὶς ὁ Πέτρος λέγει αὐτῷ· ῥαββί, ἴδε ἡ συκῆ ἣν κατηράσω ἐξήρανται.¶"
41,Mark,11,22,Mark 11:22,Καὶ ἀποκριθεὶς ὁ Ἰησοῦς λέγει αὐτοῖς· ἔχετε πίστιν θεοῦ.
41,Mark,11,23,Mark 11:23,"ἀμὴν γὰρ λέγω ὑμῖν ὅτι ὃς ἂν εἴπῃ τῷ ὄρει τούτῳ· ἄρθητι καὶ βλήθητι εἰς τὴν θάλασσαν, καὶ μὴ διακριθῇ ἐν τῇ καρδίᾳ αὐτοῦ ἀλλὰ πιστεύῃ ὅτι ὃ λαλεῖ γίνεται, ἔσται αὐτῷ ὃ ἐὰν εἴπῃ.¶"
41,Mark,11,24,Mark 11:24,"διὰ τοῦτο λέγω ὑμῖν· πάντα ὅσα ἄν προσεύχεσθε καὶ αἰτεῖσθε, πιστεύετε ὅτι ἐλάβετε, καὶ ἔσται ὑμῖν."
41,Mark,11,25,Mark 11:25,"καὶ ὅταν στήκετε προσευχόμενοι, ἀφίετε εἴ τι ἔχετε κατά τινος ἵνα καὶ ὁ πατὴρ ὑμῶν ὁ ἐν τοῖς οὐρανοῖς ἀφῇ ὑμῖν τὰ παραπτώματα ὑμῶν."
41,Mark,11,26,Mark 11:26,"εἰ δὲ ὑμεῖς οὖκ ἀφίετε, οὐδὲ ὁ πατὴρ ὑμῶν ὁ ἐν τοῖς οὐρανοῖς ἀφήσει τὰ παραπτώματα ὑμῶν.¶"
41,Mark,11,27,Mark 11:27,Καὶ ἔρχονται πάλιν εἰς Ἱεροσόλυμα· (Hi'erosoluma) καὶ ἐν τῷ ἱερῷ (hi'erō) περιπατοῦντος αὐτοῦ ἔρχονται πρὸς αὐτὸν οἱ ἀρχιερεῖς καὶ οἱ γραμματεῖς καὶ οἱ πρεσβύτεροι
41,Mark,11,28,Mark 11:28,καὶ ἔλεγον αὐτῷ· ἐν ποίᾳ ἐξουσίᾳ ταῦτα ποιεῖς ἢ τίς σοι ἔδωκεν τὴν ἐξουσίαν ταύτην ἵνα ταῦτα ποιῇς;
41,Mark,11,29,Mark 11:29,"ὁ δὲ Ἰησοῦς ἀποκριθεὶς εἶπεν αὐτοῖς· ἐπερωτήσω ὑμᾶς κἀγὼ ἕνα λόγον, καὶ ἀποκρίθητέ μοι, καὶ ἐρῶ ὑμῖν ἐν ποίᾳ ἐξουσίᾳ ταῦτα ποιῶ."
41,Mark,11,30,Mark 11:30,τὸ βάπτισμα τὸ Ἰωάννου ἐξ οὐρανοῦ ἦν ἢ ἐξ ἀνθρώπων; ἀποκρίθητέ μοι.
41,Mark,11,31,Mark 11:31,"καὶ διελογίζοντο πρὸς ἑαυτοὺς (he'autous) λέγοντες· τί εἴπωμεν ἐὰν εἴπωμεν· ἐξ οὐρανοῦ, ἐρεῖ· διὰ τί οὖν οὐκ ἐπιστεύσατε αὐτῷ;"
41,Mark,11,32,Mark 11:32,"ἀλλ᾽ (all᾽) ἐὰν εἴπωμεν· ἐξ ἀνθρώπων, ἐφοβοῦντο τὸν ὄχλον· ἅπαντες γὰρ εἶχον τὸν Ἰωάννην ὄντως ὅτι προφήτης ἦν."
41,Mark,11,33,Mark 11:33,καὶ ἀποκριθέντες τῷ Ἰησοῦ λέγουσιν· οὐκ οἴδαμεν. καὶ ὁ Ἰησοῦς ἀποκριθεὶς λέγει αὐτοῖς· οὐδὲ ἐγὼ λέγω ὑμῖν ἐν ποίᾳ ἐξουσίᾳ ταῦτα ποιῶ.¶
41,Mark,12,1,Mark 12:1,Καὶ ἤρξατο αὐτοῖς ἐν παραβολαῖς λαλεῖν· ἀμπελῶνα ἄνθρωπος ἐφύτευσεν καὶ περιέθηκεν φραγμὸν καὶ ὤρυξεν ὑπολήνιον καὶ ᾠκοδόμησεν πύργον καὶ ἐξέδετο αὐτὸν γεωργοῖς καὶ ἀπεδήμησεν
41,Mark,12,2,Mark 12:2,καὶ ἀπέστειλεν πρὸς τοὺς γεωργοὺς τῷ καιρῷ δοῦλον ἵνα παρὰ τῶν γεωργῶν λάβῃ ἀπὸ τῶν καρπῶν τοῦ ἀμπελῶνος.
41,Mark,12,3,Mark 12:3,οἱ καὶ λαβόντες αὐτὸν ἔδειραν καὶ ἀπέστειλαν κενόν.
41,Mark,12,4,Mark 12:4,καὶ πάλιν ἀπέστειλεν πρὸς αὐτοὺς ἄλλον δοῦλον· κἀκεῖνον λιθοβολήσαντες ἐκεφαλίωσαν καὶ ἀπέστειλαν ἠτίμασαν.
41,Mark,12,5,Mark 12:5,"καὶ πάλιν ἄλλον ἀπέστειλεν· κἀκεῖνον ἀπέκτειναν, καὶ πολλοὺς ἄλλους, οὓς μὲν δέροντες, οὓς δὲ ἀποκτέννοντες."
41,Mark,12,6,Mark 12:6,ἔτι οὖν ἕνα εἶχεν υἱὸν ἀγαπητόν αὐτοῦ· ἀπέστειλεν καὶ αὐτὸν ἔσχατον πρὸς αὐτοὺς λέγων ὅτι ἐντραπήσονται τὸν υἱόν μου.
41,Mark,12,7,Mark 12:7,"ἐκεῖνοι δὲ οἱ γεωργοὶ πρὸς ἑαυτοὺς (he'autous) εἶπαν ὅτι οὗτός ἐστιν ὁ κληρονόμος· δεῦτε ἀποκτείνωμεν αὐτόν, καὶ ἡμῶν ἔσται ἡ κληρονομία."
41,Mark,12,8,Mark 12:8,καὶ λαβόντες ἀπέκτειναν αὐτὸν καὶ ἐξέβαλον αὐτὸν ἔξω τοῦ ἀμπελῶνος.
41,Mark,12,9,Mark 12:9,τί οὖν ποιήσει ὁ κύριος τοῦ ἀμπελῶνος; ἐλεύσεται καὶ ἀπολέσει τοὺς γεωργοὺς καὶ δώσει τὸν ἀμπελῶνα ἄλλοις.
41,Mark,12,10,Mark 12:10,"οὐδὲ τὴν γραφὴν ταύτην ἀνέγνωτε· λίθον ὃν ἀπεδοκίμασαν οἱ οἰκοδομοῦντες, οὗτος ἐγενήθη εἰς κεφαλὴν γωνίας·"
41,Mark,12,11,Mark 12:11,"παρὰ κυρίου ἐγένετο αὕτη, καὶ ἔστιν θαυμαστὴ ἐν ὀφθαλμοῖς ἡμῶν;"
41,Mark,12,12,Mark 12:12,καὶ ἐζήτουν αὐτὸν κρατῆσαι καὶ ἐφοβήθησαν τὸν ὄχλον· ἔγνωσαν γὰρ ὅτι πρὸς αὐτοὺς τὴν παραβολὴν εἶπεν. καὶ ἀφέντες αὐτὸν ἀπῆλθον.¶
41,Mark,12,13,Mark 12:13,Καὶ ἀποστέλλουσιν πρὸς αὐτόν τινας τῶν Φαρισαίων καὶ τῶν Ἡρῳδιανῶν ἵνα αὐτὸν ἀγρεύσωσιν λόγῳ.
41,Mark,12,14,Mark 12:14,"οἱ καὶ ἐλθόντες λέγουσιν αὐτῷ· διδάσκαλε, οἴδαμεν ὅτι ἀληθὴς εἶ καὶ οὐ μέλει σοι περὶ οὐδενός· οὐ γὰρ βλέπεις εἰς πρόσωπον ἀνθρώπων ἀλλ᾽ (all᾽) ἐπ᾽ (ep᾽) ἀληθείας τὴν ὁδὸν τοῦ θεοῦ διδάσκεις. ἔξεστιν δοῦναι κῆνσον Καίσαρι ἢ οὔ;"
41,Mark,12,15,Mark 12:15,Ὁ δὲ εἰδὼς αὐτῶν τὴν ὑπόκρισιν εἶπεν αὐτοῖς· τί με πειράζετε; φέρετέ μοι δηνάριον ἵνα ἴδω.
41,Mark,12,16,Mark 12:16,οἱ δὲ ἤνεγκαν. καὶ λέγει αὐτοῖς· τίνος ἡ εἰκὼν αὕτη καὶ ἡ ἐπιγραφή; οἱ δὲ εἶπαν αὐτῷ· Καίσαρος.
41,Mark,12,17,Mark 12:17,Καὶ ἀποκριθεὶς ὁ δὲ Ἰησοῦς εἶπεν αὐτοῖς· τὰ Καίσαρος ἀπόδοτε Καίσαρι καὶ τὰ τοῦ θεοῦ τῷ θεῷ. καὶ ἐξεθαύμαζον ἐπ᾽ (ep᾽) αὐτῷ.¶
41,Mark,12,18,Mark 12:18,"Καὶ ἔρχονται Σαδδουκαῖοι πρὸς αὐτὸν οἵτινες λέγουσιν ἀνάστασιν μὴ εἶναι, καὶ ἐπηρώτων αὐτὸν λέγοντες·"
41,Mark,12,19,Mark 12:19,"διδάσκαλε, Μωϋσῆς ἔγραψεν ἡμῖν ὅτι ἐάν τινος ἀδελφὸς ἀποθάνῃ καὶ καταλίπῃ γυναῖκα καὶ μὴ ἀφῇ τέκνον ἵνα λάβῃ ὁ ἀδελφὸς αὐτοῦ τὴν γυναῖκα αὐτοῦ καὶ ἐξαναστήσῃ σπέρμα τῷ ἀδελφῷ αὐτοῦ."
41,Mark,12,20,Mark 12:20,ἑπτὰ ἀδελφοὶ ἦσαν· καὶ ὁ πρῶτος ἔλαβεν γυναῖκα καὶ ἀποθνῄσκων οὐκ ἀφῆκεν σπέρμα.
41,Mark,12,21,Mark 12:21,καὶ ὁ δεύτερος ἔλαβεν αὐτὴν καὶ ἀπέθανεν καὶ μὴ αὐτὸς καταλιπὼν σπέρμα καὶ ὁ τρίτος ὡσαύτως·
41,Mark,12,22,Mark 12:22,καὶ ἔλαβον αὐτὴν οἱ ἑπτὰ καὶ οὐκ ἀφῆκαν σπέρμα. ἔσχατον πάντων καὶ ἡ γυνὴ ἀπέθανεν.
41,Mark,12,23,Mark 12:23,ἐν τῇ οὖν ἀναστάσει ὅταν ἀναστῶσιν τίνος αὐτῶν ἔσται γυνή; οἱ γὰρ ἑπτὰ ἔσχον αὐτὴν γυναῖκα.¶
41,Mark,12,24,Mark 12:24,Καὶ ἔφη αὐτοῖς ὁ Ἰησοῦς εἶπεν· οὐ διὰ τοῦτο πλανᾶσθε μὴ εἰδότες τὰς γραφὰς μηδὲ τὴν δύναμιν τοῦ θεοῦ;
41,Mark,12,25,Mark 12:25,"ὅταν γὰρ ἐκ νεκρῶν ἀναστῶσιν, οὔτε γαμοῦσιν οὔτε γαμίζονται ἀλλ᾽ (all᾽) εἰσὶν ὡς ἄγγελοι οἱ ἐν τοῖς οὐρανοῖς."
41,Mark,12,26,Mark 12:26,"περὶ δὲ τῶν νεκρῶν ὅτι ἐγείρονται, οὐκ ἀνέγνωτε ἐν τῇ βίβλῳ Μωϋσέως ἐπὶ τοῦ βάτου πῶς εἶπεν αὐτῷ ὁ θεὸς λέγων· ἐγὼ ὁ θεὸς Ἀβραὰμ καὶ ὁ θεὸς Ἰσαὰκ καὶ ὁ θεὸς Ἰακώβ;"
41,Mark,12,27,Mark 12:27,οὐκ ἔστιν ὁ θεὸς νεκρῶν ἀλλὰ θεὸς ζώντων· ὑμεῖς οὖν πολὺ πλανᾶσθε.¶
41,Mark,12,28,Mark 12:28,"Καὶ προσελθὼν εἷς τῶν γραμματέων, ἀκούσας αὐτῶν συζητούντων, ἰδὼν ὅτι καλῶς ἀπεκρίθη αὐτοῖς, ἐπηρώτησεν αὐτόν· ποία ἐστὶν ἐντολὴ πρώτη πάντων;"
41,Mark,12,29,Mark 12:29,"δὲ ἀπεκρίθη ὁ Ἰησοῦς αὐτῷ ὅτι πρώτη ἐστίν πασῶν τῶν ἐντολῶν· ἄκουε Ἰσραήλ, κύριος ὁ θεὸς ἡμῶν κύριος εἷς ἐστιν·"
41,Mark,12,30,Mark 12:30,καὶ ἀγαπήσεις κύριον τὸν θεόν σου ἐξ ὅλης τῆς καρδίας σου καὶ ἐξ ὅλης τῆς ψυχῆς σου καὶ ἐξ ὅλης τῆς διανοίας σου καὶ ἐξ ὅλης τῆς ἰσχύος σου. αὕτη πρώτη ἐντολή.
41,Mark,12,31,Mark 12:31,καὶ δευτέρα ὁμοία αὕτη· ἀγαπήσεις τὸν πλησίον σου ὡς σεαυτόν. μείζων τούτων ἄλλη ἐντολὴ οὐκ ἔστιν.
41,Mark,12,32,Mark 12:32,"καὶ εἶπεν αὐτῷ ὁ γραμματεύς· καλῶς, διδάσκαλε, ἐπ᾽ (ep᾽) ἀληθείας εἶπες ὅτι εἷς ἐστιν θεὸς καὶ οὐκ ἔστιν ἄλλος πλὴν αὐτοῦ."
41,Mark,12,33,Mark 12:33,καὶ τὸ ἀγαπᾶν αὐτὸν ἐξ ὅλης τῆς καρδίας καὶ ἐξ ὅλης τῆς συνέσεως καὶ ἐξ ὅλης τῆς ψυχῆς καὶ ἐξ ὅλης τῆς ἰσχύος καὶ τὸ ἀγαπᾶν τὸν πλησίον ὡς ἑαυτὸν (he'auton) περισσότερόν ἐστιν πάντων τῶν ὁλοκαυτωμάτων καὶ τῶν θυσιῶν.
41,Mark,12,34,Mark 12:34,καὶ ὁ Ἰησοῦς ἰδὼν αὐτὸν ὅτι νουνεχῶς ἀπεκρίθη εἶπεν αὐτῷ· οὐ μακρὰν εἶ ἀπὸ τῆς βασιλείας τοῦ θεοῦ. καὶ οὐδεὶς οὐκέτι ἐτόλμα αὐτὸν ἐπερωτῆσαι.¶
41,Mark,12,35,Mark 12:35,Καὶ ἀποκριθεὶς ὁ Ἰησοῦς ἔλεγεν διδάσκων ἐν τῷ ἱερῷ· (hi'erō) πῶς λέγουσιν οἱ γραμματεῖς ὅτι ὁ χριστὸς υἱὸς Δαυίδ ἐστιν;
41,Mark,12,36,Mark 12:36,αὐτὸς γὰρ Δαυὶδ εἶπεν ἐν τῷ πνεύματι τῷ ἁγίῳ· εἶπεν ὁ κύριος τῷ κυρίῳ μου· κάθου ἐκ δεξιῶν μου ἕως (he'ōs) ἂν θῶ τοὺς ἐχθρούς σου ὑποκάτω τῶν ποδῶν σου.
41,Mark,12,37,Mark 12:37,"αὐτὸς οὖν Δαυὶδ λέγει αὐτὸν κύριον, καὶ πόθεν αὐτοῦ ἐστιν υἱός; καὶ ὁ πολὺς ὄχλος ἤκουεν αὐτοῦ ἡδέως.¶"
41,Mark,12,38,Mark 12:38,Καὶ αὐτοῖς ἐν τῇ διδαχῇ αὐτοῦ ἔλεγεν· βλέπετε ἀπὸ τῶν γραμματέων τῶν θελόντων ἐν στολαῖς περιπατεῖν καὶ ἀσπασμοὺς ἐν ταῖς ἀγοραῖς
41,Mark,12,39,Mark 12:39,"καὶ πρωτοκαθεδρίας ἐν ταῖς συναγωγαῖς καὶ πρωτοκλισίας ἐν τοῖς δείπνοις,"
41,Mark,12,40,Mark 12:40,"οἱ κατεσθίοντες τὰς οἰκίας τῶν χηρῶν καὶ προφάσει μακρὰ προσευχόμενοι, οὗτοι λήμψονται περισσότερον κρίμα.¶"
41,Mark,12,41,Mark 12:41,Καὶ καθίσας ὁ Ἰησοῦς κατέναντι τοῦ γαζοφυλακίου ἐθεώρει πῶς ὁ ὄχλος βάλλει χαλκὸν εἰς τὸ γαζοφυλάκιον. καὶ πολλοὶ πλούσιοι ἔβαλλον πολλά·
41,Mark,12,42,Mark 12:42,καὶ ἐλθοῦσα μία χήρα πτωχὴ ἔβαλεν λεπτὰ δύο ὅ ἐστιν κοδράντης.
41,Mark,12,43,Mark 12:43,καὶ προσκαλεσάμενος τοὺς μαθητὰς αὐτοῦ εἶπεν αὐτοῖς· ἀμὴν λέγω ὑμῖν ὅτι ἡ χήρα αὕτη ἡ πτωχὴ πλεῖον πάντων ἔβαλεν τῶν βαλλόντων εἰς τὸ γαζοφυλάκιον·
41,Mark,12,44,Mark 12:44,"πάντες γὰρ ἐκ τοῦ περισσεύοντος αὐτοῖς ἔβαλον, αὕτη δὲ ἐκ τῆς ὑστερήσεως αὐτῆς πάντα ὅσα εἶχεν ἔβαλεν, ὅλον τὸν βίον αὐτῆς.¶"
41,Mark,13,1,Mark 13:1,"Καὶ ἐκπορευομένου αὐτοῦ ἐκ τοῦ ἱεροῦ (hi'erou) λέγει αὐτῷ εἷς τῶν μαθητῶν αὐτοῦ· διδάσκαλε, ἴδε ποταποὶ λίθοι καὶ ποταπαὶ οἰκοδομαί.¶"
41,Mark,13,2,Mark 13:2,Καὶ ὁ Ἰησοῦς ἀποκριθεὶς εἶπεν αὐτῷ· βλέπεις ταύτας τὰς μεγάλας οἰκοδομάς; οὐ μὴ ἀφεθῇ ὧδε λίθος ἐπὶ λίθον ὃς οὐ μὴ καταλυθῇ.¶
41,Mark,13,3,Mark 13:3,Καὶ καθημένου αὐτοῦ εἰς τὸ ὄρος τῶν ἐλαιῶν κατέναντι τοῦ ἱεροῦ (hi'erou) ἐπηρώτα αὐτὸν κατ᾽ (kat᾽) ἰδίαν Πέτρος καὶ Ἰάκωβος καὶ Ἰωάννης καὶ Ἀνδρέας·
41,Mark,13,4,Mark 13:4,εἰπὸν ἡμῖν· πότε ταῦτα ἔσται καὶ τί τὸ σημεῖον ὅταν μέλλῃ ταῦτα συντελεῖσθαι πάντα;¶
41,Mark,13,5,Mark 13:5,Ὁ δὲ Ἰησοῦς ἀποκριθεὶς ἤρξατο λέγειν αὐτοῖς· βλέπετε μή τις ὑμᾶς πλανήσῃ.
41,Mark,13,6,Mark 13:6,"πολλοὶ γὰρ ἐλεύσονται ἐπὶ τῷ ὀνόματί μου λέγοντες ὅτι ἐγώ εἰμι, καὶ πολλοὺς πλανήσουσιν."
41,Mark,13,7,Mark 13:7,"ὅταν δὲ ἀκούσητε πολέμους καὶ ἀκοὰς πολέμων, μὴ θροεῖσθε· δεῖ γὰρ γενέσθαι, ἀλλ᾽ (all᾽) οὔπω τὸ τέλος."
41,Mark,13,8,Mark 13:8,ἐγερθήσεται γὰρ ἔθνος ἐπ᾽ (ep᾽) ἔθνος καὶ βασιλεία ἐπὶ βασιλείαν· καὶ ἔσονται σεισμοὶ κατὰ τόπους· καὶ ἔσονται λιμοί καὶ ταραχαί· ἀρχὴ ὠδίνων ταῦτα.¶
41,Mark,13,9,Mark 13:9,"Βλέπετε δὲ ὑμεῖς ἑαυτούς· (he'autous) παραδώσουσιν γὰρ ὑμᾶς εἰς συνέδρια, καὶ εἰς συναγωγὰς δαρήσεσθε καὶ ἐπὶ ἡγεμόνων καὶ βασιλέων σταθήσεσθε ἕνεκεν ἐμοῦ εἰς μαρτύριον αὐτοῖς."
41,Mark,13,10,Mark 13:10,καὶ εἰς πάντα τὰ ἔθνη πρῶτον δεῖ κηρυχθῆναι τὸ εὐαγγέλιον.
41,Mark,13,11,Mark 13:11,"καὶ ὅταν δὲ ἄγωσιν ὑμᾶς παραδιδόντες, μὴ προμεριμνᾶτε τί λαλήσητε μηδὲ μελετᾶτε· ἀλλ᾽ (all᾽) ὃ ἐὰν δοθῇ ὑμῖν ἐν ἐκείνῃ τῇ ὥρᾳ, τοῦτο λαλεῖτε· οὐ γάρ ἐστε ὑμεῖς οἱ λαλοῦντες ἀλλὰ τὸ πνεῦμα τὸ ἅγιον."
41,Mark,13,12,Mark 13:12,"καὶ παραδώσει δὲ ἀδελφὸς ἀδελφὸν εἰς θάνατον καὶ πατὴρ τέκνον, καὶ ἐπαναστήσονται τέκνα ἐπὶ γονεῖς καὶ θανατώσουσιν αὐτούς."
41,Mark,13,13,Mark 13:13,"καὶ ἔσεσθε μισούμενοι ὑπὸ πάντων διὰ τὸ ὄνομά μου. ὁ δὲ ὑπομείνας εἰς τέλος, οὗτος σωθήσεται."
41,Mark,13,14,Mark 13:14,"ὅταν δὲ ἴδητε τὸ βδέλυγμα τῆς ἐρημώσεως τὸ ῥηθὲν ὑπὸ Δανιὴλ τοῦ προφήτου ἑστηκότα ὅπου οὐ δεῖ, ὁ ἀναγινώσκων νοείτω, τότε οἱ ἐν τῇ Ἰουδαίᾳ φευγέτωσαν εἰς τὰ ὄρη·"
41,Mark,13,15,Mark 13:15,ὁ δὲ ἐπὶ τοῦ δώματος μὴ καταβάτω εἰς τὴν οἰκίαν μηδὲ εἰσελθάτω ἆραί τι ἐκ τῆς οἰκίας αὐτοῦ·
41,Mark,13,16,Mark 13:16,καὶ ὁ εἰς τὸν ἀγρὸν ὢν μὴ ἐπιστρεψάτω εἰς τὰ ὀπίσω ἆραι τὸ ἱμάτιον αὐτοῦ.
41,Mark,13,17,Mark 13:17,οὐαὶ δὲ ταῖς ἐν γαστρὶ ἐχούσαις καὶ ταῖς θηλαζούσαις ἐν ἐκείναις ταῖς ἡμέραις.
41,Mark,13,18,Mark 13:18,προσεύχεσθε δὲ ἵνα μὴ γένηται ἡ φυγὴ ὑμῶν χειμῶνος.
41,Mark,13,19,Mark 13:19,ἔσονται γὰρ αἱ ἡμέραι ἐκεῖναι θλῖψις οἵα οὐ γέγονεν τοιαύτη ἀπ᾽ (ap᾽) ἀρχῆς κτίσεως ἣν ἔκτισεν ὁ θεὸς ἕως (he'ōs) τοῦ νῦν καὶ οὐ μὴ γένηται.
41,Mark,13,20,Mark 13:20,"καὶ εἰ μὴ ἐκολόβωσεν κύριος τὰς ἡμέρας, οὐκ ἂν ἐσώθη πᾶσα σάρξ· ἀλλὰ διὰ τοὺς ἐκλεκτοὺς οὓς ἐξελέξατο ἐκολόβωσεν τὰς ἡμέρας."
41,Mark,13,21,Mark 13:21,"καὶ τότε ἐάν τις ὑμῖν εἴπῃ· ἴδε ὧδε ὁ χριστός ἢ, ἴδε ἐκεῖ, μὴ πιστεύετε."
41,Mark,13,22,Mark 13:22,ἐγερθήσονται γὰρ ψευδόχριστοι καὶ ψευδοπροφῆται καὶ δώσουσιν σημεῖα καὶ τέρατα πρὸς τὸ ἀποπλανᾶν εἰ δυνατὸν καὶ τοὺς ἐκλεκτούς.
41,Mark,13,23,Mark 13:23,ὑμεῖς δὲ βλέπετε· ἰδού προείρηκα ὑμῖν πάντα.¶
41,Mark,13,24,Mark 13:24,"Ἀλλ᾽ (All᾽) ἐν ἐκείναις ταῖς ἡμέραις μετὰ τὴν θλῖψιν ἐκείνην ὁ ἥλιος σκοτισθήσεται, καὶ ἡ σελήνη οὐ δώσει τὸ φέγγος αὐτῆς,"
41,Mark,13,25,Mark 13:25,"καὶ οἱ ἀστέρες ἔσονται ἐκ τοῦ οὐρανοῦ πίπτοντες, καὶ αἱ δυνάμεις αἱ ἐν τοῖς οὐρανοῖς σαλευθήσονται."
41,Mark,13,26,Mark 13:26,καὶ τότε ὄψονται τὸν υἱὸν τοῦ ἀνθρώπου ἐρχόμενον ἐν νεφέλαις μετὰ δυνάμεως πολλῆς καὶ δόξης.
41,Mark,13,27,Mark 13:27,καὶ τότε ἀποστελεῖ τοὺς ἀγγέλους αὐτοῦ καὶ ἐπισυνάξει τοὺς ἐκλεκτοὺς αὐτοῦ ἐκ τῶν τεσσάρων ἀνέμων ἀπ᾽ (ap᾽) ἄκρου γῆς ἕως (he'ōs) ἄκρου οὐρανοῦ.
41,Mark,13,28,Mark 13:28,"ἀπὸ δὲ τῆς συκῆς μάθετε τὴν παραβολήν· ὅταν ἤδη ὁ κλάδος αὐτῆς ἁπαλὸς γένηται, καὶ ἐκφύῃ τὰ φύλλα, γινώσκετε ὅτι ἐγγὺς τὸ θέρος ἐστίν."
41,Mark,13,29,Mark 13:29,"οὕτως καὶ ὑμεῖς, ὅταν ἴδητε ταῦτα γινόμενα, γινώσκετε ὅτι ἐγγύς ἐστιν ἐπὶ θύραις.¶"
41,Mark,13,30,Mark 13:30,Ἀμὴν λέγω ὑμῖν ὅτι οὐ μὴ παρέλθῃ ἡ γενεὰ αὕτη μέχρις οὗ ταῦτα πάντα γένηται.
41,Mark,13,31,Mark 13:31,"ὁ οὐρανὸς καὶ ἡ γῆ παρελεύσονται, οἱ δὲ λόγοι μου οὐ μὴ παρελεύσονται.¶"
